ano,mes,data,regiao,uf,bioma,focos_queimada,temperatura_media,chuva_mm,area_atingida_km2,indice_seca,qualidade_ar,nivel_risco
2019,4,2019-04-01,Sul,RS,Pampa,17,30.8,73.1,8.83,0.38,86.4,Médio
2019,5,2019-05-01,Norte,AM,Pampa,9,30.6,91.6,3.33,0.24,92.8,Baixo
2019,5,2019-05-01,Norte,PA,Caatinga,5,29.6,7.7,1.51,0.34,96.0,Baixo
2019,5,2019-05-01,Norte,RO,Caatinga,5,26.4,162.6,2.21,0.1,96.0,Baixo
2019,5,2019-05-01,Norte,TO,Pampa,26,29.6,28.3,10.74,0.53,79.2,Médio
2019,5,2019-05-01,Nordeste,BA,Pantanal,28,30.4,21.3,4.95,0.42,77.6,Médio
2019,5,2019-05-01,Nordeste,PE,Pantanal,28,28.0,47.8,9.59,0.44,77.6,Médio
2019,5,2019-05-01,Nordeste,CE,Pantanal,35,26.5,90.8,17.84,0.48,72.0,Alto
2019,5,2019-05-01,Nordeste,MA,Cerrado,31,32.2,26.0,6.35,0.37,75.2,Alto
2019,5,2019-05-01,Nordeste,PB,Mata Atlântica,24,26.6,56.5,5.83,0.39,80.8,Médio
2019,5,2019-05-01,Centro-Oeste,DF,Caatinga,6,28.9,91.8,3.94,0.23,95.2,Baixo
2019,5,2019-05-01,Centro-Oeste,GO,Mata Atlântica,6,27.9,92.5,3.48,0.22,95.2,Baixo
2019,5,2019-05-01,Centro-Oeste,MT,Mata Atlântica,21,31.5,42.3,12.22,0.56,83.2,Médio
2019,5,2019-05-01,Centro-Oeste,MS,Cerrado,25,25.4,53.9,11.88,0.37,80.0,Médio
2019,5,2019-05-01,Sudeste,SP,Mata Atlântica,2,35.0,124.0,0.21,0.03,98.4,Baixo
2019,5,2019-05-01,Sudeste,RJ,Amazônia,32,30.8,0.0,19.57,0.51,74.4,Alto
2019,5,2019-05-01,Sudeste,MG,Amazônia,17,29.9,66.7,11.33,0.29,86.4,Médio
2019,5,2019-05-01,Sudeste,ES,Cerrado,13,27.4,66.9,5.1,0.23,89.6,Médio
2019,5,2019-05-01,Sul,PR,Amazônia,7,27.0,18.8,3.83,0.12,94.4,Baixo
2019,5,2019-05-01,Sul,SC,Mata Atlântica,11,29.2,32.2,5.09,0.56,91.2,Médio
2019,5,2019-05-01,Sul,RS,Mata Atlântica,17,31.3,0.0,9.06,0.37,86.4,Médio
2019,6,2019-06-01,Norte,AM,Cerrado,16,31.6,91.5,6.14,0.29,87.2,Médio
2019,6,2019-06-01,Norte,PA,Pampa,28,28.6,12.6,15.93,0.56,77.6,Médio
2019,6,2019-06-01,Norte,RO,Pantanal,49,29.1,64.7,24.7,0.53,60.8,Alto
2019,6,2019-06-01,Norte,TO,Mata Atlântica,0,30.2,141.1,0.0,0.0,100.0,Baixo
2019,6,2019-06-01,Nordeste,BA,Pampa,13,29.9,21.2,4.03,0.34,89.6,Médio
2019,6,2019-06-01,Nordeste,PE,Mata Atlântica,9,27.7,92.9,3.3,0.19,92.8,Baixo
2019,6,2019-06-01,Nordeste,CE,Cerrado,16,26.3,69.3,11.04,0.29,87.2,Médio
2019,6,2019-06-01,Nordeste,MA,Pantanal,0,27.3,89.3,0.0,0.0,100.0,Baixo
2019,6,2019-06-01,Nordeste,PB,Pampa,13,25.1,60.7,7.5,0.36,89.6,Médio
2019,6,2019-06-01,Centro-Oeste,DF,Caatinga,12,27.5,88.8,4.55,0.32,90.4,Médio
2019,6,2019-06-01,Centro-Oeste,GO,Mata Atlântica,12,28.9,41.3,6.76,0.23,90.4,Médio
2019,6,2019-06-01,Centro-Oeste,MT,Caatinga,19,30.9,78.3,8.91,0.33,84.8,Médio
2019,6,2019-06-01,Centro-Oeste,MS,Cerrado,22,30.6,68.0,13.45,0.29,82.4,Médio
2019,6,2019-06-01,Sudeste,SP,Mata Atlântica,5,24.4,112.3,1.24,0.09,96.0,Baixo
2019,6,2019-06-01,Sudeste,RJ,Pampa,7,25.7,97.3,2.99,0.33,94.4,Baixo
2019,6,2019-06-01,Sudeste,MG,Caatinga,11,27.4,88.4,4.67,0.24,91.2,Médio
2019,6,2019-06-01,Sudeste,ES,Cerrado,23,28.9,6.3,13.87,0.33,81.6,Médio
2019,6,2019-06-01,Sul,PR,Mata Atlântica,2,27.9,127.7,0.27,0.11,98.4,Baixo
2019,6,2019-06-01,Sul,SC,Amazônia,9,29.5,90.3,6.28,0.17,92.8,Baixo
2019,6,2019-06-01,Sul,RS,Amazônia,28,29.4,60.9,15.46,0.47,77.6,Médio
2019,7,2019-07-01,Norte,AM,Mata Atlântica,26,28.1,10.7,5.19,0.56,79.2,Médio
2019,7,2019-07-01,Norte,PA,Pampa,32,31.6,1.0,15.22,1.0,74.4,Alto
2019,7,2019-07-01,Norte,RO,Amazônia,54,32.5,47.5,35.61,0.83,56.8,Alto
2019,7,2019-07-01,Norte,TO,Mata Atlântica,22,31.4,67.9,6.99,0.64,82.4,Médio
2019,7,2019-07-01,Nordeste,BA,Cerrado,50,29.9,4.7,9.55,0.67,60.0,Alto
2019,7,2019-07-01,Nordeste,PE,Mata Atlântica,14,27.7,83.4,8.01,0.34,88.8,Médio
2019,7,2019-07-01,Nordeste,CE,Mata Atlântica,14,28.9,36.2,6.78,0.54,88.8,Médio
2019,7,2019-07-01,Nordeste,MA,Amazônia,34,31.4,49.3,20.68,0.41,72.8,Alto
2019,7,2019-07-01,Nordeste,PB,Caatinga,30,33.1,19.2,20.59,0.77,76.0,Alto
2019,7,2019-07-01,Centro-Oeste,DF,Pantanal,39,29.3,4.7,26.95,0.57,68.8,Alto
2019,7,2019-07-01,Centro-Oeste,GO,Pampa,16,29.2,92.5,5.7,0.47,87.2,Médio
2019,7,2019-07-01,Centro-Oeste,MT,Mata Atlântica,24,28.3,32.4,13.33,0.45,80.8,Médio
2019,7,2019-07-01,Centro-Oeste,MS,Caatinga,18,25.7,74.2,11.03,0.41,85.6,Médio
2019,7,2019-07-01,Sudeste,SP,Amazônia,78,31.4,45.7,26.54,1.0,37.6,Crítico
2019,7,2019-07-01,Sudeste,RJ,Pantanal,31,30.1,61.4,6.06,0.64,75.2,Alto
2019,7,2019-07-01,Sudeste,MG,Cerrado,70,32.8,19.5,34.84,0.88,44.0,Crítico
2019,7,2019-07-01,Sudeste,ES,Caatinga,27,31.0,0.0,18.2,0.68,78.4,Médio
2019,7,2019-07-01,Sul,PR,Amazônia,22,30.1,90.9,11.35,0.31,82.4,Médio
2019,7,2019-07-01,Sul,SC,Mata Atlântica,59,28.9,0.0,40.66,1.0,52.8,Alto
2019,7,2019-07-01,Sul,RS,Amazônia,32,28.2,0.0,7.85,0.56,74.4,Alto
2019,8,2019-08-01,Norte,AM,Cerrado,30,28.2,92.7,8.51,0.49,76.0,Alto
2019,8,2019-08-01,Norte,PA,Pampa,28,34.7,87.4,11.54,0.8,77.6,Médio
2019,8,2019-08-01,Norte,RO,Amazônia,34,29.3,16.9,21.07,0.49,72.8,Alto
2019,8,2019-08-01,Norte,TO,Mata Atlântica,20,30.4,0.0,6.94,0.58,84.0,Médio
2019,8,2019-08-01,Nordeste,BA,Pampa,18,30.0,66.0,7.75,0.57,85.6,Médio
2019,8,2019-08-01,Nordeste,PE,Mata Atlântica,30,30.3,0.0,11.29,0.72,76.0,Alto
2019,8,2019-08-01,Nordeste,CE,Cerrado,58,26.2,16.2,11.65,0.94,53.6,Alto
2019,8,2019-08-01,Nordeste,MA,Caatinga,20,28.8,65.3,4.19,0.52,84.0,Médio
2019,8,2019-08-01,Nordeste,PB,Amazônia,45,31.4,43.1,22.06,0.68,64.0,Alto
2019,8,2019-08-01,Centro-Oeste,DF,Caatinga,33,26.9,40.8,14.09,0.58,73.6,Alto
2019,8,2019-08-01,Centro-Oeste,GO,Pantanal,39,28.4,47.1,19.88,0.64,68.8,Alto
2019,8,2019-08-01,Centro-Oeste,MT,Caatinga,20,32.8,107.4,5.6,0.5,84.0,Médio
2019,8,2019-08-01,Centro-Oeste,MS,Pantanal,30,27.9,95.6,15.81,0.58,76.0,Alto
2019,8,2019-08-01,Sudeste,SP,Amazônia,47,29.5,0.0,30.72,0.83,62.4,Alto
2019,8,2019-08-01,Sudeste,RJ,Cerrado,39,31.1,0.0,4.86,0.67,68.8,Alto
2019,8,2019-08-01,Sudeste,MG,Pampa,37,30.1,25.7,17.4,0.96,70.4,Alto
2019,8,2019-08-01,Sudeste,ES,Caatinga,33,28.8,12.4,17.2,0.78,73.6,Alto
2019,8,2019-08-01,Sul,PR,Caatinga,9,29.7,73.2,5.35,0.48,92.8,Baixo
2019,8,2019-08-01,Sul,SC,Pampa,25,32.6,31.4,16.84,0.83,80.0,Médio
2019,8,2019-08-01,Sul,RS,Amazônia,66,26.9,17.1,41.21,0.8,47.2,Alto
2019,9,2019-09-01,Norte,AM,Caatinga,34,34.9,0.0,21.47,0.86,72.8,Alto
2019,9,2019-09-01,Norte,PA,Pampa,29,29.2,32.6,5.69,0.63,76.8,Médio
2019,9,2019-09-01,Norte,RO,Cerrado,56,29.5,43.8,35.89,0.81,55.2,Alto
2019,9,2019-09-01,Norte,TO,Pampa,25,27.4,0.0,9.89,0.69,80.0,Médio
2019,9,2019-09-01,Nordeste,BA,Caatinga,44,30.8,29.0,30.73,1.0,64.8,Alto
2019,9,2019-09-01,Nordeste,PE,Pantanal,45,30.1,46.8,7.69,0.53,64.0,Alto
2019,9,2019-09-01,Nordeste,CE,Mata Atlântica,47,27.8,19.8,9.91,1.0,62.4,Alto
2019,9,2019-09-01,Nordeste,MA,Caatinga,22,31.1,30.1,5.99,0.7,82.4,Médio
2019,9,2019-09-01,Nordeste,PB,Pantanal,35,28.9,37.3,5.16,0.6,72.0,Alto
2019,9,2019-09-01,Centro-Oeste,DF,Cerrado,42,30.0,16.3,29.09,0.63,66.4,Alto
2019,9,2019-09-01,Centro-Oeste,GO,Pampa,51,31.3,0.0,15.02,1.0,59.2,Alto
2019,9,2019-09-01,Centro-Oeste,MT,Amazônia,48,30.6,0.0,12.64,0.76,61.6,Alto
2019,9,2019-09-01,Centro-Oeste,MS,Pampa,18,32.7,24.6,5.56,0.56,85.6,Médio
2019,9,2019-09-01,Sudeste,SP,Mata Atlântica,27,29.2,0.0,16.4,0.7,78.4,Médio
2019,9,2019-09-01,Sudeste,RJ,Cerrado,20,28.0,93.5,4.35,0.34,84.0,Médio
2019,9,2019-09-01,Sudeste,MG,Mata Atlântica,24,31.8,15.9,11.55,0.64,80.8,Médio
2019,9,2019-09-01,Sudeste,ES,Cerrado,41,33.3,32.3,7.87,0.64,67.2,Alto
2019,9,2019-09-01,Sul,PR,Cerrado,33,27.7,69.8,3.86,0.59,73.6,Alto
2019,9,2019-09-01,Sul,SC,Pampa,42,29.6,46.8,17.21,0.8,66.4,Alto
2019,9,2019-09-01,Sul,RS,Amazônia,46,29.3,85.2,16.67,0.53,63.2,Alto
2019,10,2019-10-01,Norte,AM,Amazônia,58,27.5,1.9,14.12,0.84,53.6,Alto
2019,10,2019-10-01,Norte,PA,Caatinga,37,31.3,0.0,12.14,1.0,70.4,Alto
2019,10,2019-10-01,Norte,RO,Mata Atlântica,15,25.6,62.1,8.27,0.38,88.0,Médio
2019,10,2019-10-01,Norte,TO,Amazônia,54,31.5,0.0,19.49,0.79,56.8,Alto
2019,10,2019-10-01,Nordeste,BA,Amazônia,24,28.4,28.8,12.1,0.36,80.8,Médio
2019,10,2019-10-01,Nordeste,PE,Pantanal,65,30.8,24.3,40.72,0.91,48.0,Alto
2019,10,2019-10-01,Nordeste,CE,Pampa,28,32.0,5.5,14.81,0.81,77.6,Médio
2019,10,2019-10-01,Nordeste,MA,Mata Atlântica,24,33.4,38.2,14.62,0.76,80.8,Médio
2019,10,2019-10-01,Nordeste,PB,Caatinga,36,30.7,0.0,12.45,0.71,71.2,Alto
2019,10,2019-10-01,Centro-Oeste,DF,Pantanal,16,28.0,45.4,9.29,0.36,87.2,Médio
2019,10,2019-10-01,Centro-Oeste,GO,Cerrado,50,30.2,75.6,28.77,0.72,60.0,Alto
2019,10,2019-10-01,Centro-Oeste,MT,Pantanal,46,31.5,40.4,28.99,0.62,63.2,Alto
2019,10,2019-10-01,Centro-Oeste,MS,Caatinga,21,27.1,0.0,13.03,0.51,83.2,Médio
2019,10,2019-10-01,Sudeste,SP,Caatinga,25,23.7,56.2,4.43,0.43,80.0,Médio
2019,10,2019-10-01,Sudeste,RJ,Amazônia,72,31.8,27.0,16.54,1.0,42.4,Crítico
2019,10,2019-10-01,Sudeste,MG,Pampa,28,28.5,51.9,15.04,0.68,77.6,Médio
2019,10,2019-10-01,Sudeste,ES,Pampa,21,30.1,34.3,10.15,0.59,83.2,Médio
2019,10,2019-10-01,Sul,PR,Caatinga,31,28.9,8.3,20.96,0.6,75.2,Alto
2019,10,2019-10-01,Sul,SC,Pantanal,35,28.3,66.3,24.0,0.55,72.0,Alto
2019,10,2019-10-01,Sul,RS,Amazônia,47,31.0,0.0,11.34,0.56,62.4,Alto
2019,11,2019-11-01,Norte,AM,Caatinga,2,23.6,104.0,1.04,0.12,98.4,Baixo
2019,11,2019-11-01,Norte,PA,Amazônia,13,31.4,63.3,2.17,0.15,89.6,Médio
2019,11,2019-11-01,Norte,RO,Pantanal,42,26.7,54.9,26.63,0.5,66.4,Alto
2019,11,2019-11-01,Norte,TO,Cerrado,30,27.1,44.2,16.59,0.44,76.0,Alto
2019,11,2019-11-01,Nordeste,BA,Cerrado,22,30.2,102.8,5.69,0.35,82.4,Médio
2019,11,2019-11-01,Nordeste,PE,Pampa,23,28.5,35.9,7.18,0.46,81.6,Médio
2019,11,2019-11-01,Nordeste,CE,Cerrado,30,27.6,101.1,12.44,0.45,76.0,Alto
2019,11,2019-11-01,Nordeste,MA,Pampa,16,33.6,82.8,5.2,0.4,87.2,Médio
2019,11,2019-11-01,Nordeste,PB,Caatinga,26,28.8,107.2,10.78,0.54,79.2,Médio
2019,11,2019-11-01,Centro-Oeste,DF,Mata Atlântica,10,28.5,18.2,3.27,0.37,92.0,Médio
2019,11,2019-11-01,Centro-Oeste,GO,Pantanal,33,29.5,71.6,7.92,0.42,73.6,Alto
2019,11,2019-11-01,Centro-Oeste,MT,Pampa,15,31.5,82.4,2.3,0.36,88.0,Médio
2019,11,2019-11-01,Centro-Oeste,MS,Mata Atlântica,21,31.3,92.6,10.88,0.49,83.2,Médio
2019,11,2019-11-01,Sudeste,SP,Pantanal,33,28.5,59.8,19.5,0.36,73.6,Alto
2019,11,2019-11-01,Sudeste,RJ,Caatinga,29,32.0,53.3,8.74,0.75,76.8,Médio
2019,11,2019-11-01,Sudeste,MG,Cerrado,19,27.2,81.3,3.48,0.18,84.8,Médio
2019,11,2019-11-01,Sudeste,ES,Caatinga,17,30.3,12.0,3.55,0.52,86.4,Médio
2019,11,2019-11-01,Sul,PR,Caatinga,4,26.3,62.2,2.72,0.14,96.8,Baixo
2019,11,2019-11-01,Sul,SC,Pampa,13,26.4,64.7,6.73,0.2,89.6,Médio
2019,11,2019-11-01,Sul,RS,Pampa,7,24.6,78.0,3.58,0.22,94.4,Baixo
2019,12,2019-12-01,Norte,AM,Mata Atlântica,11,28.8,12.1,6.14,0.32,91.2,Médio
2019,12,2019-12-01,Norte,PA,Pampa,13,28.4,0.0,3.02,0.34,89.6,Médio
2019,12,2019-12-01,Norte,RO,Cerrado,20,24.9,69.6,11.5,0.28,84.0,Médio
2019,12,2019-12-01,Norte,TO,Pampa,14,24.9,64.4,3.66,0.26,88.8,Médio
2019,12,2019-12-01,Nordeste,BA,Caatinga,22,30.2,87.7,4.77,0.41,82.4,Médio
2019,12,2019-12-01,Nordeste,PE,Mata Atlântica,4,30.5,70.8,1.17,0.16,96.8,Baixo
2019,12,2019-12-01,Nordeste,CE,Mata Atlântica,2,29.5,40.1,1.12,0.17,98.4,Baixo
2019,12,2019-12-01,Nordeste,MA,Amazônia,38,27.9,63.2,8.2,0.54,69.6,Alto
2019,12,2019-12-01,Nordeste,PB,Caatinga,13,25.4,0.0,5.51,0.39,89.6,Médio
2019,12,2019-12-01,Centro-Oeste,DF,Mata Atlântica,24,29.7,11.5,10.23,0.56,80.8,Médio
2019,12,2019-12-01,Centro-Oeste,GO,Mata Atlântica,22,29.9,52.4,8.25,0.45,82.4,Médio
2019,12,2019-12-01,Centro-Oeste,MT,Amazônia,32,31.8,118.3,19.62,0.47,74.4,Alto
2019,12,2019-12-01,Centro-Oeste,MS,Cerrado,7,30.4,93.8,1.82,0.18,94.4,Baixo
2019,12,2019-12-01,Sudeste,SP,Amazônia,19,28.7,27.6,9.15,0.32,84.8,Médio
2019,12,2019-12-01,Sudeste,RJ,Mata Atlântica,21,28.7,96.1,6.86,0.54,83.2,Médio
2019,12,2019-12-01,Sudeste,MG,Amazônia,43,29.7,96.0,18.11,0.66,65.6,Alto
2019,12,2019-12-01,Sudeste,ES,Pampa,26,32.0,35.6,7.46,0.54,79.2,Médio
2019,12,2019-12-01,Sul,PR,Mata Atlântica,16,23.0,19.9,8.7,0.48,87.2,Médio
2019,12,2019-12-01,Sul,SC,Pampa,22,31.6,63.1,12.27,0.48,82.4,Médio
2019,12,2019-12-01,Sul,RS,Caatinga,8,30.4,90.8,2.04,0.23,93.6,Baixo
2020,1,2020-01-01,Norte,AM,Mata Atlântica,1,31.0,70.0,0.52,0.02,99.2,Baixo
2020,1,2020-01-01,Norte,PA,Mata Atlântica,18,29.0,26.2,1.91,0.39,85.6,Médio
2020,1,2020-01-01,Norte,RO,Pantanal,9,32.1,0.0,4.81,0.11,92.8,Baixo
2020,1,2020-01-01,Norte,TO,Pantanal,7,27.7,107.4,1.52,0.1,94.4,Baixo
2020,1,2020-01-01,Nordeste,BA,Mata Atlântica,8,30.6,68.9,3.24,0.21,93.6,Baixo
2020,1,2020-01-01,Nordeste,PE,Caatinga,8,29.3,94.2,0.86,0.17,93.6,Baixo
2020,1,2020-01-01,Nordeste,CE,Mata Atlântica,26,24.0,57.9,11.38,0.55,79.2,Médio
2020,1,2020-01-01,Nordeste,MA,Cerrado,16,29.6,76.6,3.81,0.29,87.2,Médio
2020,1,2020-01-01,Nordeste,PB,Pampa,24,28.3,5.9,12.83,0.57,80.8,Médio
2020,1,2020-01-01,Centro-Oeste,DF,Cerrado,26,28.0,89.9,4.91,0.36,79.2,Médio
2020,1,2020-01-01,Centro-Oeste,GO,Cerrado,3,28.9,109.9,2.05,0.05,97.6,Baixo
2020,1,2020-01-01,Centro-Oeste,MT,Amazônia,32,30.5,76.2,11.19,0.47,74.4,Alto
2020,1,2020-01-01,Centro-Oeste,MS,Cerrado,33,32.6,30.7,13.19,0.4,73.6,Alto
2020,1,2020-01-01,Sudeste,SP,Pampa,16,30.8,105.1,7.71,0.36,87.2,Médio
2020,1,2020-01-01,Sudeste,RJ,Pantanal,29,28.0,82.7,9.91,0.33,76.8,Médio
2020,1,2020-01-01,Sudeste,MG,Mata Atlântica,16,28.4,133.0,2.53,0.35,87.2,Médio
2020,1,2020-01-01,Sudeste,ES,Pampa,23,28.3,43.1,15.58,0.41,81.6,Médio
2020,1,2020-01-01,Sul,PR,Caatinga,24,27.4,11.3,15.62,0.57,80.8,Médio
2020,1,2020-01-01,Sul,SC,Pampa,11,29.7,7.0,2.62,0.32,91.2,Médio
2020,1,2020-01-01,Sul,RS,Mata Atlântica,0,30.1,83.5,0.0,0.0,100.0,Baixo
2020,2,2020-02-01,Norte,AM,Mata Atlântica,30,30.4,40.3,6.22,0.69,76.0,Alto
2020,2,2020-02-01,Norte,PA,Pampa,19,29.9,46.1,7.64,0.32,84.8,Médio
2020,2,2020-02-01,Norte,RO,Cerrado,47,27.0,19.2,7.25,0.57,62.4,Alto
2020,2,2020-02-01,Norte,TO,Pampa,17,30.7,30.9,5.81,0.44,86.4,Médio
2020,2,2020-02-01,Nordeste,BA,Amazônia,40,27.0,65.4,8.59,0.49,68.0,Alto
2020,2,2020-02-01,Nordeste,PE,Amazônia,39,32.0,37.2,11.99,0.46,68.8,Alto
2020,2,2020-02-01,Nordeste,CE,Caatinga,14,26.8,84.6,2.02,0.36,88.8,Médio
2020,2,2020-02-01,Nordeste,MA,Pampa,12,26.2,86.0,6.2,0.28,90.4,Médio
2020,2,2020-02-01,Nordeste,PB,Pampa,43,29.2,37.2,7.22,0.69,65.6,Alto
2020,2,2020-02-01,Centro-Oeste,DF,Pampa,15,26.1,86.0,10.48,0.34,88.0,Médio
2020,2,2020-02-01,Centro-Oeste,GO,Cerrado,10,29.7,58.4,5.77,0.17,92.0,Médio
2020,2,2020-02-01,Centro-Oeste,MT,Caatinga,0,24.2,80.3,0.0,0.0,100.0,Baixo
2020,2,2020-02-01,Centro-Oeste,MS,Cerrado,35,29.6,41.5,11.2,0.5,72.0,Alto
2020,2,2020-02-01,Sudeste,SP,Cerrado,38,24.0,59.6,7.69,0.52,69.6,Alto
2020,2,2020-02-01,Sudeste,RJ,Amazônia,44,26.1,17.1,10.76,0.61,64.8,Alto
2020,2,2020-02-01,Sudeste,MG,Caatinga,18,28.0,18.1,7.25,0.45,85.6,Médio
2020,2,2020-02-01,Sudeste,ES,Pampa,8,31.8,102.2,2.48,0.17,93.6,Baixo
2020,2,2020-02-01,Sul,PR,Pampa,9,24.9,61.9,3.52,0.31,92.8,Baixo
2020,2,2020-02-01,Sul,SC,Cerrado,22,28.4,63.8,6.06,0.31,82.4,Médio
2020,2,2020-02-01,Sul,RS,Caatinga,21,29.4,47.2,7.72,0.49,83.2,Médio
2020,3,2020-03-01,Norte,AM,Cerrado,11,27.4,104.9,4.59,0.19,91.2,Médio
2020,3,2020-03-01,Norte,PA,Amazônia,55,33.2,53.5,35.99,0.68,56.0,Alto
2020,3,2020-03-01,Norte,RO,Pampa,26,26.4,88.5,9.01,0.38,79.2,Médio
2020,3,2020-03-01,Norte,TO,Cerrado,0,31.8,73.0,0.0,0.0,100.0,Baixo
2020,3,2020-03-01,Nordeste,BA,Caatinga,15,29.0,96.4,9.77,0.31,88.0,Médio
2020,3,2020-03-01,Nordeste,PE,Caatinga,28,29.2,2.7,14.5,0.57,77.6,Médio
2020,3,2020-03-01,Nordeste,CE,Cerrado,24,26.7,61.8,14.79,0.34,80.8,Médio
2020,3,2020-03-01,Nordeste,MA,Amazônia,22,29.5,78.8,6.22,0.38,82.4,Médio
2020,3,2020-03-01,Nordeste,PB,Cerrado,38,30.2,57.6,23.11,0.54,69.6,Alto
2020,3,2020-03-01,Centro-Oeste,DF,Caatinga,2,31.2,50.3,1.2,0.08,98.4,Baixo
2020,3,2020-03-01,Centro-Oeste,GO,Cerrado,25,29.4,90.3,3.55,0.52,80.0,Médio
2020,3,2020-03-01,Centro-Oeste,MT,Cerrado,40,29.9,48.9,25.93,0.45,68.0,Alto
2020,3,2020-03-01,Centro-Oeste,MS,Amazônia,17,30.4,99.4,5.85,0.24,86.4,Médio
2020,3,2020-03-01,Sudeste,SP,Amazônia,16,31.5,7.6,8.86,0.3,87.2,Médio
2020,3,2020-03-01,Sudeste,RJ,Pampa,15,29.9,40.6,8.49,0.3,88.0,Médio
2020,3,2020-03-01,Sudeste,MG,Pampa,9,30.6,51.9,1.78,0.29,92.8,Baixo
2020,3,2020-03-01,Sudeste,ES,Mata Atlântica,8,25.4,111.8,3.68,0.32,93.6,Baixo
2020,3,2020-03-01,Sul,PR,Caatinga,21,27.6,26.5,8.43,0.47,83.2,Médio
2020,3,2020-03-01,Sul,SC,Pantanal,38,30.4,47.0,15.14,0.52,69.6,Alto
2020,3,2020-03-01,Sul,RS,Pampa,11,31.2,76.6,2.69,0.28,91.2,Médio
2020,4,2020-04-01,Norte,AM,Cerrado,27,28.7,132.2,6.95,0.22,78.4,Médio
2020,4,2020-04-01,Norte,PA,Pantanal,8,29.1,27.5,2.0,0.1,93.6,Baixo
2020,4,2020-04-01,Norte,RO,Amazônia,20,29.2,44.0,8.67,0.32,84.0,Médio
2020,4,2020-04-01,Norte,TO,Amazônia,2,32.9,47.4,0.35,0.07,98.4,Baixo
2020,4,2020-04-01,Nordeste,BA,Pantanal,6,32.4,67.0,1.61,0.06,95.2,Baixo
2020,4,2020-04-01,Nordeste,PE,Mata Atlântica,6,32.8,89.2,1.06,0.25,95.2,Baixo
2020,4,2020-04-01,Nordeste,CE,Mata Atlântica,7,27.2,0.0,1.05,0.18,94.4,Baixo
2020,4,2020-04-01,Nordeste,MA,Amazônia,22,28.6,90.3,8.95,0.26,82.4,Médio
2020,4,2020-04-01,Nordeste,PB,Pampa,5,32.5,47.5,2.72,0.13,96.0,Baixo
2020,4,2020-04-01,Centro-Oeste,DF,Amazônia,3,25.7,32.8,0.45,0.12,97.6,Baixo
2020,4,2020-04-01,Centro-Oeste,GO,Mata Atlântica,10,25.0,58.0,4.88,0.47,92.0,Médio
2020,4,2020-04-01,Centro-Oeste,MT,Caatinga,22,33.5,15.9,6.62,0.47,82.4,Médio
2020,4,2020-04-01,Centro-Oeste,MS,Amazônia,19,29.5,88.1,7.94,0.29,84.8,Médio
2020,4,2020-04-01,Sudeste,SP,Pantanal,18,28.0,61.9,5.66,0.23,85.6,Médio
2020,4,2020-04-01,Sudeste,RJ,Amazônia,0,26.8,64.3,0.0,0.0,100.0,Baixo
2020,4,2020-04-01,Sudeste,MG,Caatinga,13,25.8,13.8,5.42,0.29,89.6,Médio
2020,4,2020-04-01,Sudeste,ES,Pantanal,31,32.5,87.4,5.2,0.3,75.2,Alto
2020,4,2020-04-01,Sul,PR,Pampa,6,29.2,118.6,3.61,0.14,95.2,Baixo
2020,4,2020-04-01,Sul,SC,Amazônia,13,28.4,119.7,5.08,0.29,89.6,Médio
2020,4,2020-04-01,Sul,RS,Mata Atlântica,34,31.4,61.5,9.95,0.81,72.8,Alto
2020,5,2020-05-01,Norte,AM,Pantanal,15,28.5,56.3,2.12,0.34,88.0,Médio
2020,5,2020-05-01,Norte,PA,Cerrado,0,25.1,60.8,0.0,0.0,100.0,Baixo
2020,5,2020-05-01,Norte,RO,Pantanal,26,30.0,72.7,4.41,0.4,79.2,Médio
2020,5,2020-05-01,Norte,TO,Cerrado,11,29.1,45.5,6.21,0.17,91.2,Médio
2020,5,2020-05-01,Nordeste,BA,Pantanal,32,29.9,8.9,3.79,0.37,74.4,Alto
2020,5,2020-05-01,Nordeste,PE,Mata Atlântica,11,32.2,22.9,2.84,0.17,91.2,Médio
2020,5,2020-05-01,Nordeste,CE,Amazônia,26,31.0,117.7,16.1,0.36,79.2,Médio
2020,5,2020-05-01,Nordeste,MA,Mata Atlântica,9,30.3,101.5,5.24,0.22,92.8,Baixo
2020,5,2020-05-01,Nordeste,PB,Cerrado,19,28.0,115.5,2.11,0.19,84.8,Médio
2020,5,2020-05-01,Centro-Oeste,DF,Pampa,24,27.9,50.9,13.73,0.63,80.8,Médio
2020,5,2020-05-01,Centro-Oeste,GO,Mata Atlântica,22,29.2,79.8,15.37,0.33,82.4,Médio
2020,5,2020-05-01,Centro-Oeste,MT,Pampa,13,24.6,37.2,1.4,0.28,89.6,Médio
2020,5,2020-05-01,Centro-Oeste,MS,Mata Atlântica,7,30.3,78.2,3.17,0.18,94.4,Baixo
2020,5,2020-05-01,Sudeste,SP,Cerrado,30,28.9,0.0,16.38,0.46,76.0,Alto
2020,5,2020-05-01,Sudeste,RJ,Pantanal,33,33.2,6.9,9.36,0.49,73.6,Alto
2020,5,2020-05-01,Sudeste,MG,Pampa,4,28.2,82.1,2.34,0.14,96.8,Baixo
2020,5,2020-05-01,Sudeste,ES,Cerrado,15,29.4,81.6,10.23,0.21,88.0,Médio
2020,5,2020-05-01,Sul,PR,Mata Atlântica,23,33.3,38.0,15.02,0.5,81.6,Médio
2020,5,2020-05-01,Sul,SC,Pantanal,46,30.8,53.7,12.04,0.59,63.2,Alto
